"Nom_Commune","INSEE_Commune","INSEE_Département","Nom_Département","Zone de sismicité"
"HOULGATE","14338","14","CALVADOS","1 - Très faible"
"HUBERT-FOLIE","14339","14","CALVADOS","2 - Faible"
"IFS","14341","14","CALVADOS","2 - Faible"
"ISIGNY-SUR-MER","14342","14","CALVADOS","2 - Faible"
"JANVILLE","14344","14","CALVADOS","1 - Très faible"
"JORT","14345","14","CALVADOS","2 - Faible"
"JUAYE-MONDAYE","14346","14","CALVADOS","2 - Faible"
"JURQUES","14347","14","CALVADOS","2 - Faible"
"JUVIGNY-SUR-SEULLES","14348","14","CALVADOS","2 - Faible"
"LA BAZOQUE","14050","14","CALVADOS","2 - Faible"
"LA BIGNE","14073","14","CALVADOS","2 - Faible"
"LA BOISSIERE","14082","14","CALVADOS","1 - Très faible"
"LA BREVIERE","14105","14","CALVADOS","2 - Faible"
"LA CAINE","14122","14","CALVADOS","2 - Faible"
"LA CAMBE","14124","14","CALVADOS","2 - Faible"
"LA CHAPELLE-ENGERBOLD","14152","14","CALVADOS","2 - Faible"
"LA CHAPELLE-HAUTE-GRUE","14153","14","CALVADOS","2 - Faible"
"LA CHAPELLE-YVON","14154","14","CALVADOS","1 - Très faible"
"LA CROUPTE","14210","14","CALVADOS","1 - Très faible"
"LA FERRIERE-HARANG","14264","14","CALVADOS","2 - Faible"
"LA FOLIE","14272","14","CALVADOS","2 - Faible"
"LA FOLLETIERE-ABENON","14273","14","CALVADOS","1 - Très faible"
"LA GRAVERIE","14317","14","CALVADOS","2 - Faible"
"LA HOGUETTE","14332","14","CALVADOS","2 - Faible"
"LA HOUBLONNIERE","14337","14","CALVADOS","1 - Très faible"
"LA LANDE-SUR-DROME","14350","14","CALVADOS","2 - Faible"
"LA POMMERAYE","14510","14","CALVADOS","2 - Faible"
"LA RIVIERE-SAINT-SAUVEUR","14536","14","CALVADOS","1 - Très faible"
"LA ROCQUE","14539","14","CALVADOS","2 - Faible"
"LA ROQUE-BAIGNARD","14541","14","CALVADOS","1 - Très faible"
"LA VACQUERIE","14722","14","CALVADOS","2 - Faible"
"LA VESPIERE","14740","14","CALVADOS","1 - Très faible"
"LA VILLETTE","14756","14","CALVADOS","2 - Faible"
"LAIZE-LA-VILLE","14349","14","CALVADOS","2 - Faible"
"LANDELLES-ET-COUPIGNY","14352","14","CALVADOS","2 - Faible"
"LANDES-SUR-AJON","14353","14","CALVADOS","2 - Faible"
"LANGRUNE-SUR-MER","14354","14","CALVADOS","1 - Très faible"
"LANTHEUIL","14355","14","CALVADOS","2 - Faible"
"LASSON","14356","14","CALVADOS","2 - Faible"
"LASSY","14357","14","CALVADOS","2 - Faible"
"LE BENY-BOCAGE","14061","14","CALVADOS","2 - Faible"
"LE BO","14080","14","CALVADOS","2 - Faible"
"LE BREUIL-EN-AUGE","14102","14","CALVADOS","1 - Très faible"
"LE BREUIL-EN-BESSIN","14103","14","CALVADOS","2 - Faible"
"LE BREVEDENT","14104","14","CALVADOS","1 - Très faible"
"LE BU-SUR-ROUVRES","14116","14","CALVADOS","2 - Faible"
"LE DESERT","14222","14","CALVADOS","2 - Faible"
"LE DETROIT","14223","14","CALVADOS","2 - Faible"
"LE FAULQ","14261","14","CALVADOS","1 - Très faible"
"LE FOURNET","14285","14","CALVADOS","1 - Très faible"
"LE FRESNE-CAMILLY","14288","14","CALVADOS","2 - Faible"
"LE GAST","14296","14","CALVADOS","2 - Faible"
"LE LOCHEUR","14373","14","CALVADOS","2 - Faible"
"LE MANOIR","14400","14","CALVADOS","2 - Faible"
"LE MARAIS-LA-CHAPELLE","14402","14","CALVADOS","2 - Faible"
"LE MESNIL-AU-GRAIN","14412","14","CALVADOS","2 - Faible"
"LE MESNIL-AUZOUF","14413","14","CALVADOS","2 - Faible"
"LE MESNIL-BACLEY","14414","14","CALVADOS","2 - Faible"
"LE MESNIL-BENOIST","14415","14","CALVADOS","2 - Faible"
"LE MESNIL-CAUSSOIS","14416","14","CALVADOS","2 - Faible"
"LE MESNIL-DURAND","14418","14","CALVADOS","1 - Très faible"
"LE MESNIL-EUDES","14419","14","CALVADOS","1 - Très faible"
"LE MESNIL-GERMAIN","14420","14","CALVADOS","1 - Très faible"
"LE MESNIL-GUILLAUME","14421","14","CALVADOS","1 - Très faible"
"LE MESNIL-MAUGER","14422","14","CALVADOS","1 - Très faible"
"LE MESNIL-PATRY","14423","14","CALVADOS","2 - Faible"
"LE MESNIL-ROBERT","14424","14","CALVADOS","2 - Faible"
"LE MESNIL-SIMON","14425","14","CALVADOS","1 - Très faible"
"LE MESNIL-SUR-BLANGY","14426","14","CALVADOS","1 - Très faible"
"LE MESNIL-VILLEMENT","14427","14","CALVADOS","2 - Faible"
"LE MOLAY-LITTRY","14370","14","CALVADOS","2 - Faible"
"LE PIN","14504","14","CALVADOS","1 - Très faible"
"LE PLESSIS-GRIMOULT","14508","14","CALVADOS","2 - Faible"
"LE PRE-D'AUGE","14520","14","CALVADOS","1 - Très faible"
"LE RECULEY","14532","14","CALVADOS","2 - Faible"
"LE THEIL-BOCAGE","14686","14","CALVADOS","2 - Faible"
"LE THEIL-EN-AUGE","14687","14","CALVADOS","1 - Très faible"
"LE TORQUESNE","14694","14","CALVADOS","1 - Très faible"
"LE TOURNEUR","14704","14","CALVADOS","2 - Faible"
"LE TRONQUAY","14714","14","CALVADOS","2 - Faible"
"LE VEY","14741","14","CALVADOS","2 - Faible"
"LEAUPARTIE","14358","14","CALVADOS","1 - Très faible"
"LECAUDE","14359","14","CALVADOS","1 - Très faible"
"LEFFARD","14360","14","CALVADOS","2 - Faible"
"LENAULT","14361","14","CALVADOS","2 - Faible"
"LES AUTELS-SAINT-BAZILE","14029","14","CALVADOS","2 - Faible"
"LES AUTHIEUX-PAPION","14031","14","CALVADOS","1 - Très faible"
"LES AUTHIEUX-SUR-CALONNE","14032","14","CALVADOS","1 - Très faible"
"LES ISLES-BARDEL","14343","14","CALVADOS","2 - Faible"
"LES LOGES","14374","14","CALVADOS","2 - Faible"
"LES LOGES-SAULCES","14375","14","CALVADOS","2 - Faible"
"LES MONCEAUX","14435","14","CALVADOS","1 - Très faible"
"LES MOUTIERS-EN-AUGE","14457","14","CALVADOS","2 - Faible"
"LES MOUTIERS-EN-CINGLAIS","14458","14","CALVADOS","2 - Faible"
"LES MOUTIERS-HUBERT","14459","14","CALVADOS","1 - Très faible"
"LES OUBEAUX","14481","14","CALVADOS","2 - Faible"
"LESSARD-ET-LE-CHENE","14362","14","CALVADOS","1 - Très faible"
"L'HOTELLERIE","14334","14","CALVADOS","1 - Très faible"
"LINGEVRES","14364","14","CALVADOS","2 - Faible"
"LION-SUR-MER","14365","14","CALVADOS","1 - Très faible"
"LISIEUX","14366","14","CALVADOS","1 - Très faible"
"LISON","14367","14","CALVADOS","2 - Faible"
"LISORES","14368","14","CALVADOS","2 - Faible"
"LITTEAU","14369","14","CALVADOS","2 - Faible"
"LIVAROT","14371","14","CALVADOS","1 - Très faible"
"LIVRY","14372","14","CALVADOS","2 - Faible"
"LONGRAYE","14376","14","CALVADOS","2 - Faible"
"LONGUES-SUR-MER","14377","14","CALVADOS","2 - Faible"
"LONGUEVILLE","14378","14","CALVADOS","2 - Faible"
"LONGVILLERS","14379","14","CALVADOS","2 - Faible"
"LOUCELLES","14380","14","CALVADOS","2 - Faible"
"L'OUDON","14697","14","CALVADOS","2 - Faible"
"LOUVAGNY","14381","14","CALVADOS","2 - Faible"
"LOUVIERES","14382","14","CALVADOS","2 - Faible"
"LOUVIGNY","14383","14","CALVADOS","2 - Faible"
"LUC-SUR-MER","14384","14","CALVADOS","1 - Très faible"
"MAGNY-EN-BESSIN","14385","14","CALVADOS","2 - Faible"
"MAGNY-LA-CAMPAGNE","14386","14","CALVADOS","2 - Faible"
"MAGNY-LE-FREULE","14387","14","CALVADOS","2 - Faible"
"MAISONCELLES-LA-JOURDAN","14388","14","CALVADOS","2 - Faible"
"MAISONCELLES-PELVEY","14389","14","CALVADOS","2 - Faible"
"MAISONCELLES-SUR-AJON","14390","14","CALVADOS","2 - Faible"
"MAISONS","14391","14","CALVADOS","2 - Faible"
"MAIZET","14393","14","CALVADOS","2 - Faible"
"MAIZIERES","14394","14","CALVADOS","2 - Faible"
"MALLOUE","14395","14","CALVADOS","2 - Faible"
"MALTOT","14396","14","CALVADOS","2 - Faible"
"MANDEVILLE-EN-BESSIN","14397","14","CALVADOS","2 - Faible"
"MANERBE","14398","14","CALVADOS","1 - Très faible"
"MANNEVILLE-LA-PIPARD","14399","14","CALVADOS","1 - Très faible"
"MANVIEUX","14401","14","CALVADOS","2 - Faible"
"MAROLLES","14403","14","CALVADOS","1 - Très faible"
"MARTAINVILLE","14404","14","CALVADOS","2 - Faible"
"MARTIGNY-SUR-L'ANTE","14405","14","CALVADOS","2 - Faible"
"MARTRAGNY","14406","14","CALVADOS","2 - Faible"
"MATHIEU","14407","14","CALVADOS","1 - Très faible"
"MAY-SUR-ORNE","14408","14","CALVADOS","2 - Faible"
"MERVILLE-FRANCEVILLE-PLAGE","14409","14","CALVADOS","1 - Très faible"
"MERY-CORBON","14410","14","CALVADOS","1 - Très faible"
"MESLAY","14411","14","CALVADOS","2 - Faible"
"MESNIL-CLINCHAMPS","14417","14","CALVADOS","2 - Faible"
"MEULLES","14429","14","CALVADOS","1 - Très faible"
"MEUVAINES","14430","14","CALVADOS","2 - Faible"
"MEZIDON-CANON","14431","14","CALVADOS","2 - Faible"
"MISSY","14432","14","CALVADOS","2 - Faible"
"MITTOIS","14433","14","CALVADOS","2 - Faible"
"MONCEAUX-EN-BESSIN","14436","14","CALVADOS","2 - Faible"
"MONDEVILLE","14437","14","CALVADOS","2 - Faible"
"MONDRAINVILLE","14438","14","CALVADOS","2 - Faible"
"MONFREVILLE","14439","14","CALVADOS","2 - Faible"
"MONTAMY","14440","14","CALVADOS","2 - Faible"
"MONT-BERTRAND","14441","14","CALVADOS","2 - Faible"
"MONTCHAMP","14442","14","CALVADOS","2 - Faible"
"MONTCHAUVET","14443","14","CALVADOS","2 - Faible"
"MONTEILLE","14444","14","CALVADOS","1 - Très faible"
"MONTFIQUET","14445","14","CALVADOS","2 - Faible"
"MONTIGNY","14446","14","CALVADOS","2 - Faible"
"MONTREUIL-EN-AUGE","14448","14","CALVADOS","1 - Très faible"
"MONTS-EN-BESSIN","14449","14","CALVADOS","2 - Faible"
"MONTVIETTE","14450","14","CALVADOS","2 - Faible"
"MORTEAUX-COULIBOEUF","14452","14","CALVADOS","2 - Faible"
"MOSLES","14453","14","CALVADOS","2 - Faible"
"MOUEN","14454","14","CALVADOS","2 - Faible"
"MOULINES","14455","14","CALVADOS","2 - Faible"
"MOULT","14456","14","CALVADOS","2 - Faible"
"MOYAUX","14460","14","CALVADOS","1 - Très faible"
"MUTRECY","14461","14","CALVADOS","2 - Faible"
"NEUILLY-LA-FORET","14462","14","CALVADOS","2 - Faible"
"NONANT","14465","14","CALVADOS","2 - Faible"
"NOROLLES","14466","14","CALVADOS","1 - Très faible"
